y_true,y_prob
0,0.19822579042691674
0,0.25417508054195204
0,0.21039284084322857
0,0.3165627070419179
0,0.4795767797192869
0,0.1843436764288193
0,0.4501230746652621
0,0.18274918914796684
0,0.17285591812546736
0,0.42278919275148197
0,0.4382904567011425
0,0.4277114905143981
0,0.10263038876727883
0,0.23010735328919238
0,0.4234482888004982
0,0.30623127608458417
0,0.13894607307038037
0,0.36874769086881626
0,0.19277891115127946
0,0.5691787272588318
0,0.5317262193627388
0,0.3906146139533351
0,0.504151005715466
0,0.30971870251850714
0,0.41481562415625234
0,0.5216580442953113
0,0.3368248022691469
0,0.26172192427285745
0,0.044306706273432625
0,0.28752997114177586
0,0.42351347768434666
0,0.44184501413514443
0,0.3756547598577615
0,0.21880513575566402
0,0.0034767646578614197
0,0.22571773529928973
0,0.2543482693419073
0,0.2530606549214979
0,0.39278345354668864
0,0.5978514616522259
0,0.31852938027616395
0,0.26749023162653074
0,0.26111672804938607
0,0.31865771503615714
0,0.17575593594774014
0,0.3180297838119083
0,0.36762185044976997
0,0.33145290953617323
0,0.36863129010071716
0,0.36506214140228027
0,0.034215497663033445
0,0.39553052375931047
0,0.19934777315063196
0,0.1356241255494063
0,0.13433222582175056
0,0.3650312415708794
0,0.26661376091627204
0,0.04770468240218843
0,0.3717056722788425
0,0.08405878038017593
0,0.32097320377773164
0,0.3357748388509581
0,0.4328365622542567
0,0.5672527179700277
0,0.09529855111491875
0,0.2921289215905426
0,0.2585497057433674
0,0.36506245289414435
0,0.3323503156400428
0,0.24711806358950697
0,0.23386467170837166
0,0.13253237172239282
0,0.4481792373609764
0,0.36888062723992937
0,0.4376652296692706
0,0.25344057952867294
0,0.20147467969583543
0,0.13825274000561583
0,0.3538376375610989
0,0.1440310163207648
0,0.5772994603449825
0,0.10385361283598393
0,0.34104901788187525
0,0.5350282060820679
0,0.3898634638895713
0,0.32635105687376686
0,0.15472745295571566
0,0.09273462171484441
0,0.4155075163376379
0,0.5259220861162419
0,0.23417250142827428
0,0.12914077385754733
0,0.0
0,0.15288527345061934
0,0.28295147362514395
0,0.5398684861255101
0,0.4009700538349453
0,0.34576281070601295
0,0.23998205080483034
0,0.21252514241160655
0,0.5108471396261945
0,0.3301107811137584
0,0.0
0,0.19896905281541358
0,0.17126759523425597
0,0.21806039862338025
0,0.3844365990427628
0,0.2838832677308626
0,0.2884701889494507
0,0.4970209741987855
0,0.19553083653199674
0,0.5796299288831024
0,0.19930386129433708
0,0.3133797294918857
0,0.2578194606895849
0,0.31851287002514417
0,0.36668879926096937
0,0.3650752860133315
0,0.187032400406913
0,0.1315627983828644
0,0.6754757686358566
0,0.22740234905991702
0,0.404881865800798
0,0.058853803421520474
0,0.25805809201429847
0,0.28092009240263355
0,0.37092226048917487
0,0.0
0,0.32492109196174956
0,0.12753878169481606
0,0.34865185667923854
0,0.14455062047427555
0,0.1716775956111628
0,0.25895585844100977
0,0.1421505795595207
0,0.22866983298969676
0,0.1209936347185027
0,0.025024432245190874
0,0.4526935578644039
0,0.10559269607641075
0,0.2731978668588025
0,0.41293366222406774
0,0.20775838462259352
0,0.17622511503816932
0,0.33393571330011323
0,0.46769007340907276
0,0.12460271023702967
0,0.2774778251973842
0,0.04012581075490089
0,0.2410198494476715
0,0.3051307026807113
0,0.17180630373674013
0,0.23145122492621528
0,0.08876598475388249
0,0.31156179170722403
0,0.45835413733247243
0,0.13542841953443044
0,0.20659923501714256
0,0.37538193696812727
0,0.4818136078984104
0,0.0760215281686603
0,0.2746822893876076
0,0.34246962334792874
0,0.2846915414056728
0,0.0
0,0.37516350139631577
0,0.5279004526635966
0,0.3174992626754255
0,0.1453340920058605
0,0.22303091304535752
0,0.5654869601483389
0,0.4364943811290838
0,0.39600399275764936
0,0.3534618875301564
0,0.20082943317135413
0,0.2699143229016347
0,0.2883115896482226
0,0.38243614740966664
0,0.5263378341400355
0,0.46775072051896915
0,0.08709234663059391
0,0.3335992453351573
0,0.41051450177518456
0,0.3928290495216953
0,0.20561493549188709
0,0.7371163823652542
0,0.10843731565033217
0,0.1375217330000925
0,0.3350392621892364
0,0.617520458244578
0,0.17457077239437435
0,0.26012574515295117
0,0.4615940509523539
0,0.29732067676684
0,0.24980942182045565
0,0.38484493528300795
0,0.34087769853443894
0,0.4545658178455187
0,0.4937203333598045
0,0.3460504590008042
0,0.34375990880674634
0,0.33211664734292
0,0.37336958349739313
0,0.30827559568071955
0,0.29990872765165655
0,0.47949406812408635
0,0.5274174270532564
0,0.07386705830498687
0,0.30150317276108535
0,0.19669583498321477
0,0.25335428002708915
0,0.3603774314602982
0,0.4004157557313702
0,0.28318103345829826
0,0.012998949791579572
0,0.15524316291357304
0,0.4344749505300249
0,0.0
0,0.47811407275229995
0,0.3781844985966812
0,0.4974264122295033
0,0.2702146219678559
0,0.0
0,0.3645543962259747
0,0.49119796860575116
0,0.43870827082701314
0,0.20059627747679468
0,0.313014161319397
0,0.22007455968301143
0,0.17711003037159423
0,0.4433082856769776
0,0.12037015331022567
0,0.1659275354127581
0,0.13439615497914217
0,0.076462871505143
0,0.3219621437763905
0,0.47422545727229637
0,0.2722684865632101
0,0.07413782991537503
0,0.42599168096130413
0,0.5528552631052457
0,0.2030636513780108
0,0.22821685999234226
0,0.37734909451250914
0,0.5432810621677577
0,0.22202487814121608
0,0.10013253285026925
0,0.3947127909408609
0,0.4198602109713449
0,0.300919717565284
0,0.2162800110513824
0,0.44915680964880694
0,0.3792054006821946
0,0.18473467246447606
0,0.3073642096958507
0,0.09724387019630298
0,0.40288356846568796
0,0.2606649645925716
0,0.23464337514228942
0,0.29506882722713484
0,0.3060461548995372
0,0.43423950923483406
0,0.38866357969878323
0,0.27653860818107956
0,0.4145502224578493
0,0.36011058805374196
0,0.23601005455709442
0,0.28129227626452713
0,0.2777665666735319
0,0.37578920147613026
0,0.2449466077917537
0,0.24143862203675495
0,0.5953135964150938
0,0.4409603222620656
0,0.18590990033622914
0,0.38564114909132974
0,0.3177525098482766
0,0.35873267628901406
0,0.32060119868476566
0,0.47844639682278534
0,0.35184305169771685
0,0.2906866952678569
0,0.45632858654745256
0,0.3349927561631808
0,0.31822178689935865
0,0.3471033903729171
0,0.285958646495045
0,0.3013840489493203
0,0.21199581168571907
0,0.18732491705641818
0,0.15021444202763407
0,0.0912025069804386
0,0.16804239579231653
0,0.2738599448299611
0,0.3154676373668455
0,0.2593055155278539
0,0.0
0,0.5361879536643513
0,0.46297201843355723
0,0.3668639776825693
0,0.5861236008829902
0,0.1533953823774434
0,0.5831437680939008
0,0.1552178884874178
0,0.33581068879370346
0,0.10892440122986935
0,0.302204114331655
0,0.3579249746997583
0,0.2767964503298168
0,0.4070816166135206
0,0.3148521674230886
0,0.2216377907433736
0,0.2149780023296491
0,0.4216370658923545
0,0.20193869552895488
0,0.4373104455727405
0,0.4834067689247896
0,0.04969292064808047
0,0.4699389580951552
0,0.6090634047667048
0,0.33780056418028925
0,0.3898626277942233
0,0.4555507986553738
0,0.25867765272314663
0,0.3273420335306804
0,0.1028700705565336
0,0.3207952542795676
0,0.37471679934668123
0,0.3774244534389704
0,0.45981370853963704
0,0.18377967327967062
0,0.22010898649897553
0,0.5843261018987033
0,0.2774507439354435
0,0.3300050680968492
0,0.28994849374121684
0,0.17674787605424663
0,0.543529381633771
0,0.22084478821190914
0,0.1309071714439605
0,0.23238895840458726
0,0.0
0,0.20230688025252272
0,0.154780710322151
0,0.39261429463909864
0,0.19898786406601912
0,0.43317059033682725
0,0.5097725989603982
0,0.4171763004431398
0,0.2676917566709885
0,0.3211671745058389
