y_true,y_prob
0,0.23482862476668184
0,0.22833235925356665
0,0.10634801541945088
0,0.2579584221763738
0,0.05099173244233819
0,0.13458156742396715
0,9.121871021922079e-05
0,0.3558626516962815
0,0.17684505060547046
0,0.41668840348163116
0,0.2802949926519495
0,0.24480982133510246
0,0.14137723057190008
0,0.09536499643125802
0,0.25229715738969455
0,0.1928485990727018
0,0.06607296845146991
0,0.04831415834916815
0,0.10412962708564162
0,0.3820967225266231
0,0.42132779180113045
0,0.220498914730891
0,0.21489427962412885
0,0.1663679628170479
0,0.10655146516904979
0,0.33751790576072443
0,0.3873576393897136
0,0.11065809141607146
0,0.19171616215753987
0,0.1550133699289832
0,0.1579760925135023
0,0.31859082554298623
0,0.06880384546338783
0,0.24664696909363062
0,0.2728238107305866
0,0.1857848826398181
0,0.28930678269867727
0,0.21476518405374503
0,0.3217129921156112
0,0.04777946950741459
0,0.1651224738993131
0,0.19281868571489655
0,0.0
0,0.09140472664214652
0,0.11864007456412137
0,0.29482059948233497
0,0.12931566536853994
0,0.11819210126940227
0,0.2817485780656192
0,0.03820893542099455
0,0.0
0,0.16384076999306538
0,0.055229323192164476
0,0.0590320705340351
0,0.2573433791687982
0,0.28759738379125793
0,0.27888642158521254
0,0.3108776660307233
0,0.3241134320014802
0,0.0
0,0.24504119599294666
0,0.14703918004304414
0,0.1252575754009564
0,0.25604146322087057
0,0.02697045201042483
0,0.024889139412768005
0,0.26335727440817175
0,0.2487786017510898
0,0.21367326558715102
0,0.11200865952768632
0,0.27438296345821245
0,0.2680302892060476
0,0.20853045150474542
0,0.08226789587302286
0,0.15747516542704934
0,0.2837833677524443
0,0.3327191222801787
0,0.16734633966236717
0,0.17503270321917377
0,0.18383108919749389
0,0.2274893008910972
0,0.14189326999399765
0,0.0
0,0.31927690016470966
0,0.37946889471625495
0,0.13876001403942875
0,0.0933346631081226
0,0.1862899477609778
0,0.18124961162712272
0,0.29955185771629594
0,0.2054639441645038
0,0.12073771696288169
0,0.0681590549441951
0,0.28656341848196737
0,0.25995112411642496
0,0.3060559878091819
0,0.10318132492789062
0,0.38384368995283297
0,0.025630549294276307
0,0.270960102140148
0,0.009041723280309832
0,0.12096686183015323
0,0.3561022930447959
0,0.283136425447599
0,0.14537795845128182
0,0.1481162957178312
0,0.21006221108354423
0,0.25141409907607226
0,0.32515793826826966
0,0.15437659953915056
0,0.03882149365127985
0,0.215696862704876
0,0.15425691624916052
0,0.06993662952515527
0,0.22976689153127944
0,0.1786886245907211
0,0.23065122064697946
0,0.11055557998128196
0,0.24867105303254988
0,0.06829018032450214
0,0.11722686103034169
0,0.17570857689127223
0,0.37418184149597145
0,0.27848253685484936
0,0.307719250426779
0,0.34170770333431444
